Date	RELIANCE IS Equity	TCS IS Equity	BHARTI IS Equity	INFO IS Equity	HUVR IS Equity	ITC IS Equity	LT IS Equity	HDFCB IS Equity	ICICIBC IS Equity	KMB IS Equity	BAF IS Equity	SUNP IS Equity	TTAN IS Equity	SBIN IS Equity	MSIL IS Equity	MM IS Equity	AXSB IS Equity	HCLT IS Equity	UTCEM IS Equity	WPRO IS Equity	TATA IS Equity	APNT IS Equity	INDIGO IS Equity	COAL IS Equity	JSTL IS Equity	SBILIFE IS Equity	BJAUT IS Equity	DRRD IS Equity	ADSEZ IS Equity	GRASIM IS Equity	TMPV IS Equity	NIFTY Index
44316	908.5206785	3035.65	526.8582343	1354.35	2317.231569	191.6622338	1340.45	706.15	600.5	349.76	545.19	654.45	1491.65	353.5	6455.65	752.55	714.9	898.95	6278.95	246.375	103.4	2536.4	1643.4	133.05	717.85	928.7	3833.75	1032.62	730.05	1396.19907	177.8888561	14631.1
44317	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44318	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44319	892.3727427	3037	548.5509534	1352.05	2370.63988	190.1013124	1342.5	707.225	596.75	345.09	555.115	659.2	1423.95	350.6	6597.85	752.95	702.75	907.7	6350.15	243.675	106.475	2582.15	1666.25	132.2	723.25	958.6	3851.85	1037.19	761.4	1408.948382	177.374289	14634.15
44320	873.0362158	3049.75	542.268899	1329.4	2370.29531	188.8241948	1337.6	694.175	591.55	346.53	561.575	645.15	1402.9	351.5	6508.25	741.15	700.35	900.95	6296.45	240.975	106.385	2587.15	1621.95	132.8	715.4	982.9	3830.35	1013.45	768.75	1410.342838	175.2252149	14496.5
44321	874.6305113	3095.7	549.6306815	1341.5	2357.497005	190.5270182	1338.65	701.3	602.8	354.15	551.515	683.4	1428.4	355.4	6590.1	747.55	717.2	909.4	6380.35	245.3	107.015	2567.65	1649.35	133.15	717.7	973.1	3843.8	1032.19	738.1	1415.273236	176.4662295	14617.85
44322	879.595603	3111.45	548.4527963	1361.6	2352.91915	191.8041358	1339.9	700.45	608.2	357.65	552.88	679.4	1444.4	355.55	6666.65	747.4	715.75	916	6405.45	256.15	110.09	2549.05	1662.95	134.6	729.8	969.4	3941.2	1033.69	740.8	1442.166316	182.3686163	14724.8
44323	879.9372378	3132.9	558.0231135	1352.55	2373.790232	194.2637696	1342.7	707.375	607.1	356.07	549.38	679.45	1446.5	358.25	6703.05	767.4	716.75	916.4	6481.9	257.625	118.235	2551.65	1640.6	136.85	756.95	1000.25	3866.75	1034.94	767.75	1443.859584	183.2766758	14823.15
44324	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44325	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44326	877.4091406	3145.5	561.9984761	1339.55	2395.153557	194.4529722	1395	709.925	613.25	361.87	549.75	698.2	1455.15	361.7	6764	780.45	715.25	913.95	6403.1	262.975	121.635	2556.95	1677.7	147.05	758.65	1005	3868.65	1065.51	765.45	1438.829582	190.6016891	14942.35
44327	880.574956	3122.6	557.9249564	1330.65	2364.831419	192.986652	1383.6	701.775	609.85	351.09	542.47	708.1	1435.25	364.65	6736.65	776	707.35	907.3	6490.6	259.2	123.39	2556.25	1674.95	155.7	734.25	1000.95	3879.3	1059.19	762.65	1444.407406	191.0254502	14850.75
44328	871.464696	3087.6	551.3975093	1327	2292.816341	192.2771423	1385.3	699.75	594.75	343.77	535.84	702.85	1454.95	367.7	6817.55	759.7	691.3	906.1	6388.85	253.8	117.915	2556.2	1680.9	153.5	707.9	972.9	3875.25	1060.29	751.6	1406.757094	197.351598	14696.5
44329	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44330	882.4653349	3051.5	550.0723884	1316.4	2339.973172	200.7912593	1415.5	693.425	597.3	341.33	533.035	691.45	1455.85	360.45	6736.4	741.5	685	910.35	6368.1	249.225	113.21	2774.5	1694.75	146.8	707.1	978.4	3848.8	1039.37	733.55	1361.58668	189.0277193	14677.8
44331	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44332	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44333	892.9649096	3069.75	539.5205002	1329.4	2339.382481	201.1223638	1386.75	720.125	623.6	348.83	543.01	687.15	1468.3	383.1	6717.85	753.55	709.25	922.15	6532.35	249.9	115.085	2782.75	1703.75	148.15	714.4	963.65	3864.4	1050.06	754.2	1388.330354	194.3852703	14923.15
44334	905.5370684	3088.8	526.4656059	1340	2337.413511	198.7100307	1417.3	738.35	633.2	351.02	568.875	690.8	1539.25	382.25	6811.1	797.7	711.65	931.6	6653	254.025	118	2821.8	1714.7	146.45	717.45	968.45	4067.2	1043.09	775.9	1386.886096	201.2562539	15108.1
44335	909.6822367	3082	518.4658022	1337	2323.138479	196.5342008	1403.45	729.1	625.45	346.11	563.12	703.4	1521.15	384.4	6775.9	784.8	716.8	931.4	6561.2	255.825	116.425	2815.85	1689.6	151.85	705.85	978.05	4095.95	1047.56	772.4	1384.196788	190.3595399	15030.15
44336	904.3755102	3060	511.0549412	1339.3	2307.780513	195.824691	1409.75	716.4	618.6	341.64	558.875	686.85	1531.35	384.55	6737.85	803.25	705.9	924.4	6573.85	254.125	110.505	2794.1	1669.6	146.65	694.5	969.15	4071.2	1047.26	765.7	1369.80401	186.2732721	14906.05
44337	912.1875582	3080.5	521.1651225	1354.5	2325.599691	197.7640177	1418.05	748.65	642.45	351.53	563.175	690.4	1538.35	401.2	6814.65	818.95	730.9	930.65	6637.6	256.35	111.31	2832.5	1692.5	147.2	698.2	969.25	4125.55	1043.29	769.2	1366.417474	189.5422863	15175.3
44338	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44339	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44340	904.4893885	3081.5	517.0916028	1348.05	2300.298427	200.0817495	1443.25	754.975	647.35	351.4	560.29	690.95	1520.75	412.05	6871.6	810	741.15	932.8	6562.4	257.45	109.2	2819.2	1683.1	148.9	681.45	962.5	4142.3	1054.43	766.55	1365.32183	188.7855701	15197.7
44341	894.240346	3114	516.4045031	1361.6	2307.682064	199.5141417	1450.95	739.475	650.3	350.1	561.865	696.1	1569.15	412.35	6911.8	811.25	731.55	940.6	6556.6	258.775	110.52	2914.4	1719.1	147.45	700.8	965.3	4150.1	1062.24	764	1369.455396	190.8438383	15208.45
44342	897.3833857	3158.5	516.0609533	1397.25	2317.47769	199.2303378	1472.9	738.525	652.5	348.13	577.115	703.8	1582.95	413.55	7034.3	821.2	735.1	945.8	6580.9	263.625	108.215	2941.6	1724.15	145.7	682.2	971.75	4166.3	1057.04	758.3	1403.818776	190.9951815	15301.45
44343	900.1392393	3180	510.2206058	1402.25	2290.305904	199.750645	1482.85	741.325	652.25	355.45	568.22	699.5	1594.25	425.2	6968.9	828.6	750.35	942.4	6673.25	270.45	109.665	2949.35	1740.7	144.55	681.85	982.1	4246.1	1053.77	751.4	1411.538086	192.8718378	15337.85
44344	954.2086324	3143.6	513.9505756	1405.05	2285.678825	201.4061677	1478.1	751.725	643.05	360.15	561.075	669.75	1577	422.05	6970	845.85	739.85	942.55	6598.5	269.35	110.35	2940.7	1776.1	146.9	689.8	976.85	4199.5	1038.91	776.15	1459.646818	192.9626438	15435.65
44345	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44346	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44347	984.0447339	3159.15	525.0423279	1393.75	2303.744124	204.9064158	1467.7	757.925	662.75	361.54	562.795	668.3	1596.25	424.35	7086.3	807.95	750.7	945.2	6708	269.525	112.565	2977.5	1758.9	147.7	710.9	975.65	4192.8	1061.83	769.55	1465.374048	192.9626438	15582.8
44348	987.9621457	3153	523.0791859	1387.2	2321.710976	203.6292983	1474.65	755.85	650.1	359.4	578.48	671.05	1591.4	432.55	7091.15	806.3	745.15	950.7	6601.35	271.4	110.09	2931	1745.7	147.6	694.5	966.3	4238.95	1063.3	798.2	1438.829582	192.5691513	15574.85
44349	1002.697991	3129.45	519.7418445	1378.65	2322.203218	197.716717	1471.05	752	648.35	356.62	580.865	677.45	1585.7	437.25	7184.7	806.2	737	943.75	6594.2	271.5	112.405	2903.7	1764.65	149.1	706.05	984.4	4295.05	1062.47	811.5	1436.53869	195.535479	15576.2
44350	1006.5243	3141.25	522.2448506	1389.65	2326.584176	197.7640177	1510.85	760.275	650.25	362.84	590.15	675.5	1691.2	439.65	7209.5	802.05	750.65	939.45	6641.7	269.525	112.2	2935.35	1764.6	149.05	714.1	986.85	4273.35	1056.51	825.3	1452.97335	197.1397175	15690.35
44351	997.8012265	3143.75	522.8828717	1385.65	2305.713094	197.4802138	1537.55	750.475	642.7	362.24	599.345	673.95	1679.5	433.6	7214.7	804.6	742.05	936.55	6664.3	270.6	112.07	2924.9	1754.45	153.1	721.2	989.15	4250.05	1051	833.85	1497.29713	202.7696864	15670.25
44352	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44353	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44354	1014.609656	3183.2	526.563763	1389.65	2303.005761	200.0344489	1557.8	749.925	648.2	362.98	572.975	675.35	1685.1	432.25	7275.65	803.85	751.1	949.6	6849.65	274.125	112.87	2933.1	1755.45	156.25	715.75	988.5	4249.75	1043.84	878.6	1495.05604	209.1563715	15751.65
44355	1008.77909	3200.15	536.7230228	1412.95	2322.400115	202.1156775	1549.15	741.525	642.4	358.71	575.54	678.75	1712.5	427.2	7336.75	807.85	746.35	967.2	6794.4	275.3	111.11	2926.25	1784.3	156	707.5	979.85	4269.9	1054.95	874.2	1497.197526	213.5453258	15740.1
44356	990.740775	3200.25	530.04834	1415.3	2319.44666	201.0277625	1519.3	740.15	636.1	356.58	567.45	672.85	1730.75	421.45	7239	804.45	736.75	971.3	6724.75	272.1	110.1	2943.55	1793.05	156.4	697.85	998.6	4224.5	1044.56	852.6	1486.141482	207.8548196	15635.35
44357	994.384879	3216.8	535.1034307	1424.3	2341.892918	198.0005209	1519.7	740.525	640.4	359.91	608.64	676.05	1738.65	432.25	7199.9	806.95	744.25	968.55	6709.65	277.125	111.445	2950.6	1787.45	156.5	705.8	997.55	4179.9	1058.41	846.75	1486.5897	208.7023418	15737.75
44358	1008.118596	3273.8	530.8826754	1446.9	2329.783753	196.6761027	1503.45	743.175	635.7	358.87	612	681.3	1728.45	429.6	7223.8	809	738.45	983.35	6662.85	277.15	115.835	2956.25	1791.65	162.65	731.2	988.1	4172.5	1090.6	839.75	1484.697224	212.3345798	15799.35
44359	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44360	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44361	1022.581134	3276.35	529.4103189	1461.8	2327.913231	196.1084949	1515.75	739.725	635.15	353.61	619.415	677.1	1734.8	430.35	7177.85	807.45	736.25	984.2	6678.5	280.8	116.48	2949.9	1776.4	159.35	729.15	986.15	4146.5	1092.27	768.45	1487.08772	215.4825194	15811.85
44362	1024.90425	3262.75	532.5022675	1473.9	2354.838896	195.8719917	1510.8	745.125	645.3	354.18	616.115	673.2	1723.4	429.5	7166.25	808.6	750.9	985.45	6668.3	278.95	117.43	3042.2	1789.7	157.15	725.1	995.85	4138.1	1082.17	761.85	1489.32881	213.5150571	15869.25
44363	1007.412551	3274.35	526.8582343	1480.6	2370.541432	196.6288021	1490.9	742.3	640.1	352.12	608.16	668.55	1714.95	425.95	7114.25	806.15	749.8	979.4	6587.4	277.625	114.215	3018.7	1733.7	155.55	705.4	991.8	4110.45	1081.22	706.7	1463.381968	211.4870576	15767.55
44364	1009.257378	3317.75	518.9075092	1495.3	2380.189385	194.5475735	1487.55	733.05	633	353.21	605.025	665.05	1711.4	420.25	6969.35	805.7	738.6	986.4	6704.85	279.35	110.375	3060.3	1707.5	152.15	696.35	983.3	4053.9	1057.3	646.9	1452.425528	209.2471775	15691.4
44365	1013.812508	3297.3	528.8213763	1503.3	2444.377807	193.5069592	1476	739.9	630.4	352.09	608.705	668.5	1711.3	412.9	6959.35	781.55	736.3	975.25	6693.9	274.9	109.23	3047.2	1702.7	146.4	670.6	982.55	4167.1	1056.78	694.35	1474.88623	204.2528502	15683.35
44366	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44367	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44368	1019.096459	3273.1	529.6557116	1500.3	2475.33986	193.4123579	1467.05	744.35	631.25	354.41	611.6	671.35	1742.85	419.75	6899.9	776.85	739.55	982	6775.5	271.075	110.615	3068.55	1719	147.5	672.95	981.55	4182.65	1056.4	731.05	1490.723266	202.3761939	15746.5
44369	1013.85806	3301.2	526.5146844	1511.85	2451.613771	194.0272663	1499.2	741.9	630.85	351.42	601.68	666.8	1757	418.65	7265.4	775.2	739.35	980.1	6858.95	278.275	111.23	3010.8	1717.45	148.7	675.25	1007	4221.6	1061.67	742.9	1490.374652	204.5555367	15772.75
44370	1004.565595	3261.4	524.2079926	1503.15	2442.015043	192.9393514	1479.25	742.75	624.7	347.34	601.56	665.25	1782.55	418.85	7432.7	781.95	732.35	972.9	6903.35	270.075	110.01	2987.35	1708.85	148.45	665.5	1000.55	4198.6	1059.87	718.7	1492.81495	202.9512983	15686.95
44371	980.9472455	3373.6	519.0056663	1559.2	2451.515323	192.2771423	1504.05	753.125	634.05	347.58	604.36	664.8	1780.85	417.2	7527.45	791.8	739.15	989.7	6961.95	274.525	111.315	3043.25	1690.15	146.4	679	1002.15	4226.9	1055.53	709.9	1492.964356	202.5880745	15790.45
44372	958.6043329	3380.8	525.2386421	1574.2	2410.659195	193.9799657	1523.85	757.55	649	347	607.58	672.25	1753.85	428.8	7649	794.25	761.35	995.65	6923	273.75	116.525	3003.9	1728.2	148.75	689.5	1007.15	4196.15	1061.86	712.2	1500.882874	205.6149395	15860.35
44373	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44374	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44375	950.200118	3336.75	521.4105152	1571.8	2422.029997	192.6082468	1514.45	754.175	650.3	346.61	603.705	676.3	1728.05	426.75	7596.25	793.5	762.4	985.3	6869.45	273.7	118.4	2982.95	1729.6	147.2	695.35	1002.1	4183.45	1080.85	716.25	1514.578424	207.5218644	15814.7
44376	951.0200414	3340.85	515.2756965	1563.05	2453.878087	192.3244429	1510.9	751.025	640.1	341.17	605.24	677.6	1731.6	421.5	7487.5	781.6	751.95	983.6	6824.7	271.3	117.255	3001.5	1729.25	144.5	685.9	999.4	4124.65	1086.62	711	1497.346932	206.7651482	15748.45
44377	961.4285135	3345.75	515.9627962	1580.8	2432.957781	191.7568351	1500.55	748.95	630.9	341.17	601.585	675.45	1732.5	419.2	7515.9	777.7	748.3	983.5	6776	272.825	116.66	2992.7	1716.95	146.65	683.9	1008.15	4133.85	1084.61	703.7	1492.81495	205.5846708	15721.5
44378	955.6434984	3341.5	513.0180832	1560.4	2439.55383	192.040639	1492.3	743.375	630.85	343.22	596.715	684.15	1740.3	420.4	7584.4	779.45	746.45	985.5	6707.25	269.675	116.355	3021.6	1742.6	145.65	680.55	1006.9	4204.55	1111.7	703.1	1494.358812	208.3996553	15680
44379	969.8099527	3325.45	515.324775	1567.8	2448.709541	191.4730312	1485.65	740.2	640.25	343.03	599.775	681.25	1754.75	424.4	7573.85	782.6	750.65	984.65	6719.9	269.3	113.6	3005	1719.95	147.65	671.3	1007.2	4175.35	1115.14	710.4	1483.85059	208.7931477	15722.2
44380	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44381	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44382	979.4440526	3321	514.2941255	1578.95	2460.277239	192.6555475	1507.95	747.725	647.85	346.22	607.27	680.2	1749.9	432.65	7599.45	791.75	760.35	979.75	6719.85	268.175	115.685	3014.8	1755.95	149.9	672.75	1009.85	4201.5	1107.58	710.05	1483.800788	209.5195953	15834.35
44383	967.8740224	3262.3	516.4045031	1562.2	2434.139163	191.5676325	1505.5	767.35	650.3	351.07	620.24	673.25	1762.8	429.75	7514.95	781.9	758.35	972.05	6933.05	266.3	116.725	3002.5	1768.65	147.5	673.15	1023.15	4195.4	1107.89	712.7	1491.32089	191.8427037	15818.25
44384	961.1552057	3274.95	519.8400016	1564.6	2443.1472	192.7501488	1516.45	769.75	654	352.36	619.86	680.1	1727.25	432.85	7449.4	778.9	762.9	975.35	6925.1	266.075	121.865	3040.1	1809.5	147.55	690.4	1014.4	4188.25	1112.42	720.1	1487.934354	191.9637783	15879.65
44385	953.2065038	3258.5	515.6192463	1560.75	2409.576262	191.094626	1500.7	760.225	641.9	346.46	611.78	666.9	1726.35	424.45	7401.2	776.25	754.4	976.8	6901.9	265.5	118.975	3028.3	1821.95	146.25	668.25	1021.6	4077.3	1093.35	711.7	1469.607218	185.4560186	15727.9
44386	943.4585256	3208.15	526.3674488	1562.9	2413.415753	190.4797176	1499.6	751	638.55	344.01	613.615	667.9	1720.6	423.75	7425.7	771.55	747.35	976.85	6899.55	262.9	123.935	3010.6	1809.3	146.7	681.55	1019.6	3995.9	1092.06	728.5	1494.209406	185.4257499	15689.8
44387	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44388	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44389	949.3346433	3193.1	519.8890802	1547.85	2406.229013	190.2432143	1500.75	743.5	646.25	346.39	614.955	668.55	1719.85	427.45	7470.1	772.85	753.6	979.45	7093.75	262.925	122.695	2999.4	1812.5	146.4	694.45	1033.45	3956.15	1098.86	718.05	1530.066846	186.1219289	15692.6
44390	956.4406461	3187.55	520.2817086	1544.95	2398.8946	190.9527241	1513.6	750.925	664.95	349.43	615.43	683	1724.25	429.1	7430.35	781.15	770.75	967.95	7128.85	262.425	122.875	2993.85	1824.45	148.1	701.4	1052.65	3966.1	1087.42	704	1570.406466	188.2407344	15812.35
44391	950.200118	3214.55	520.2817086	1576.9	2377.383602	193.0812533	1544.7	749.575	664.35	349.63	613.39	685.95	1710.35	431.05	7326.75	786.15	770.05	989.45	7118.05	280.85	124.47	3001.95	1822.55	148.15	700.4	1052.4	3953.85	1078.17	697.25	1561.591512	187.3932122	15853.95
44392	948.5374956	3202.95	515.766482	1580.8	2374.92239	195.1151813	1609.35	760.35	667.45	350.01	612.97	683	1701.55	431.7	7307	779.9	774.15	1039.75	7189.65	287.95	125.595	2983.6	1824.65	146.7	699.1	1052.95	3940	1078.73	699.1	1551.08329	187.8169733	15924.2
44393	962.2256612	3194.8	531.1771467	1555.45	2379.894039	196.6761027	1618.75	761.175	660.3	349.9	612.545	688.6	1695.35	430	7303.55	779.8	771.15	1005	7334.55	288.875	127.845	2989.3	1809.05	145.55	703.6	1050.25	3931.95	1081.31	687.6	1566.073692	188.4223463	15923.4
44394	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44395	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44396	956.0990114	3184.6	528.526905	1541.7	2371.279795	196.5342008	1609.6	735.5	655.9	344.56	601.54	689.25	1680.35	427.9	7165.55	775.8	755.2	1000.2	7312.35	286.9	126.64	2981.95	1765.9	144.45	698.4	1037.85	3882.85	1083.87	673.7	1552.627152	186.9694511	15752.4
44397	953.7531194	3205.8	516.0609533	1550.05	2397.122527	195.6354884	1590.35	721.575	641.9	340.53	594.185	676.45	1671.4	420.9	7232.7	760.2	745.75	977.2	7424.7	284.05	123.335	3159.05	1673.95	142.9	682	1014.75	3905.4	1068.81	672.6	1567.866564	182.913452	15632.1
44398	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44399	966.0064191	3216.35	536.6248657	1590.2	2341.253003	195.824691	1642.15	724.35	655.95	341.44	619.555	687.3	1701.75	422.05	7299.55	758.45	746.75	978.6	7459	292.1	127.3	3106.75	1694.15	144.7	716.55	1026	3853.2	1076.9	691.8	1575.785082	183.1556012	15824.05
44400	959.1737241	3212.85	538.1953793	1590.45	2321.514079	200.9331612	1611.75	721.375	676.65	344.59	618.09	694	1700.95	428.9	7293.85	764.2	755.4	994	7490.3	299.575	128.14	3083.75	1727.1	144.1	717.55	1050.45	3841.9	1084.43	680.05	1543.36398	178.9179902	15856.05
44401	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
44402	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
